"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","tipo_comercio"
"101",3799929,"EMPAQUE SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas",NA,NA,"CAMINO","NINGUNO","CAMINO","NINGUNO","CAMINO","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"NINGUNO",NA,NA,NA,81065,"25","SINALOA","001","Ahome","0995","Don Guillermo [Empaque]","1561","800",NA,NA,NA,"Fijo",25.78470225,-108.87750102,"DICIEMBRE 2014","Empacadora"
"102",3799944,"SELECCIONADORA DE PAPA",NA,115113,"Beneficio de productos agrícolas","31 a 50 personas",NA,NA,"CAMINO","NINGUNO","CAMINO","NINGUNO","CAMINO","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"EMPAQUE SAN FELIPE",NA,NA,NA,81065,"25","SINALOA","001","Ahome","0844","San Felipe [Empaque]","1561","800",NA,NA,NA,"Fijo",25.87071706,-108.89119908,"DICIEMBRE 2014","V.A."
"103",3928310,"EMPACADORA DE ESPECIES MARY",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","GUSTAVO DÍAZ ORDAZ","CALLE","LÓPEZ DEL CASTILLO","CALLE","DOCTOR DOMINGO OLIVARES","AVENIDA","ROBERTO ASTIAZARAN",465,NA,NA,NA,NA,NA,"COLONIA","SANTA ISABEL",NA,NA,NA,83130,"26","SONORA","030","Hermosillo","0001","Hermosillo","2890","010","6621482654",NA,NA,"Fijo",29.11806894,-110.98168928,"DICIEMBRE 2014","Empacadora"
"104",3905129,"EMPACADORA DE FRUTA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","JUANITA QUINTANA","CALLE","INGENIERO CARLOS LÓPEZ CUÉLLAR","CALLE","SANTA TERESA DE JESÚS","AVENIDA","CLEOFAS CAMACHO",83,NA,NA,NA,NA,NA,"COLONIA","LUIS DONALDO COLOSIO",NA,NA,NA,83177,"26","SONORA","030","Hermosillo","0001","Hermosillo","6075","026","6623384059",NA,NA,"Fijo",29.12861778,-111.02840947,"DICIEMBRE 2014","Empacadora"
"105",4121336,"EMPACADORA SANTA ENGRACIA",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","EMILIANO P. NAFARRETE (14)","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","JOSÉ MARÍA MORELOS","CALLE","NINGUNO",123,NA,NA,NA,NA,NA,"COLONIA","ZONA CENTRO",NA,NA,NA,87000,"28","TAMAULIPAS","041","Victoria","0001","Ciudad Victoria","0859","033","8343128783",NA,NA,"Fijo",23.73246191,-99.14980673,"JULIO 2010","Empacadora"
"106",4244077,"BASCULA Y ENCERADORA DE CITRICOS RICHART",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","NINGUNO","CALLE","20 DE NOVIEMBRE","CALLE","IGNACIO ALLENDE","CALLE","16 DE SEPTIEMBRE",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","001",NA,NA,NA,"Fijo",20.88931929,-97.66037811,"DICIEMBRE 2014","V.A."
"107",4233013,"BODEGA DE EMPACADORA DE CITRICOS SAAO S. A DE C V.","EMPACADORA DE CITRICOS SAAO, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","22 DE NOVIEMBRE","CALLE","5 DE MAYO","CALLE","PRIVADA 21 DE MARZO","CALLE","20 DE NOVIEMBRE",0,"SN",NA,NA,NA,NA,"COLONIA","SAN MANUEL",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0251","048","2323246168",NA,NA,"Fijo",20.07814843,-97.03702983,"JULIO 2010","Empacadora"
"108",4244095,"CEPILLADORA DE CITRICOS ALEX",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","CUAUHTÉMOC","CALLE","EMILIANO ZAPATA","CALLE","B JUÁREZ","CALLE","VICENTE GUERRERO",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","024",NA,NA,NA,"Fijo",20.8880289,-97.65692807,"DICIEMBRE 2014","V.A."
"109",4244097,"CEPILLADORA DE CITRICOS SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","LÁZARO CÁRDENAS","CALLE","CUAUHTÉMOC","CALLE","PRIMERO DE MAYO",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","013",NA,NA,NA,"Fijo",20.88633303,-97.65789756,"DICIEMBRE 2014","V.A."
"110",4458264,"CEPILLADORA DE CITRICOS SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","CUAUHTÉMOC","CALLE","EMILIANO ZAPATA","CALLE","B JUÁREZ","CALLE","VICENTE GUERRERO",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","024","7658448885",NA,NA,"Fijo",20.88787569,-97.65692454,"JULIO 2010","V.A."
"111",4458208,"CEPILLADORA DE NARANJA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","B JUÁREZ","CALLE","IGNACIO ALLENDE","CALLE","FRANCISCO I. MADERO","CALLE","EMILIANO ZAPATA",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","005",NA,NA,NA,"Fijo",20.88822983,-97.66051424,"JULIO 2010","V.A."
"112",4244080,"CEPILLADORA DE NARANJA DON RUBEN",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLE","B JUÁREZ","CALLE","16 DE SEPTIEMBRE","CALLE","FRANCISCO I MADERO",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","006",NA,NA,NA,"Fijo",20.88966027,-97.66050128,"DICIEMBRE 2014","V.A."
"113",4458192,"CEPILLADORA MALLORGA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","B JUÁREZ","CALLE","CUAUHTÉMOC","CALLE","VICENTE GUERRERO","CALLE","BENITO JUÁREZ",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","023",NA,NA,NA,"Fijo",20.88831085,-97.65686468,"JULIO 2010","V.A."
"114",4244108,"CEPILLADORA PANDILLEROS",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","PRIMERO DE MAYO","CALLE","LÁZARO CÁRDENAS","CALLE","20 DE NOVIEMBRE","CALLE","CARRETERA NACIONAL",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","041",NA,NA,NA,"Fijo",20.88577975,-97.65839335,"DICIEMBRE 2014","V.A."
"115",4458180,"CEPILLADORA PARDO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","CORREGIDORA","CALLE","FRANCISCO I. MADERO","CALLE","FRANCISCO VILLA","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","020",NA,NA,NA,"Fijo",20.89183903,-97.66252749,"JULIO 2010","V.A."
"116",4458287,"CEPILLADORA RINOCITROS",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CARRETERA","NACIONAL","CALLE","PRIMERO DE MAYO","CALLE","IGNACIO ALLENDE",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","040",NA,NA,NA,"Fijo",20.88450583,-97.65923511,"JULIO 2010","V.A."
"117",4458269,"CEPILLADORA Y BASCULA LOS COMPADRES",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","LÁZARO CÁRDENAS","CALLE","20 DE NOVIEMBRE","CALLE","PRIMERO DE MAYO",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","014",NA,NA,NA,"Fijo",20.886325,-97.65825035,"JULIO 2010","V.A."
"118",4419860,"EMPACADORA AGROCOSCO","AGRÍCOLA COSCOMATEPEC, S. DE P.R. DE R.L.",115113,"Beneficio de productos agrícolas","11 a 30 personas","CARRETERA","FEDERAL","AVENIDA","4 MIGUEL LERDO DE TEJADA","AVENIDA","6 REFORMA","CALLE","MANUEL GUTIERREZ ZAMORA",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,94140,"30","VERACRUZ DE IGNACIO DE LA LLAVE","047","Coscomatepec","0001","Coscomatepec de Bravo","0084","002",NA,NA,NA,"Fijo",19.07470725,-97.04118555,"JULIO 2010","Empacadora"
"119",6460218,"EMPACADORA DE CITRICOS",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","CARRILLO PUERTO","CALLE","NINGUNO","PRIVADA","NINGUNO",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,"EJIDO","CARRILLO PUERTO (SANTA ROSA)",NA,NA,NA,93562,"30","VERACRUZ DE IGNACIO DE LA LLAVE","069","Gutiérrez Zamora","0005","Carrillo Puerto (Santa Rosa)","0024","026",NA,NA,NA,"Fijo",20.42198736,-97.18452047,"JULIO 2010","Empacadora"
"120",4261640,"EMPACADORA DE PLATANO",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","MIGUEL HIDALGO Y COSTILLA",NA,"NINGUNO","PROLONGACIÓN","GUTIÉRREZ ZAMORA","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","RAFAEL HERNÁNDEZ OCHOA",NA,NA,NA,93650,"30","VERACRUZ DE IGNACIO DE LA LLAVE","183","Tlapacoyan","0001","Tlapacoyan","0279","021",NA,NA,NA,"Semifijo",19.95014081,-97.2156481,"DICIEMBRE 2014","Empacadora"
"121",4364713,"EMPACADORA DE PLATANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","FRANCISCO GONZÁLEZ BOCANEGRA","CALLE","N. MENDOZA","CALLE","JOSÉ MARÍA MORELOS","AVENIDA","BRAVO",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,93650,"30","VERACRUZ DE IGNACIO DE LA LLAVE","183","Tlapacoyan","0001","Tlapacoyan","025A","021",NA,NA,NA,"Fijo",19.96209738,-97.20773698,"JULIO 2010","Empacadora"
"122",4257125,"EMPACADORA LUJANAVA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","MANUEL ÁVILA CAMACHO","CARRETERA","DESVIACIÓN AL PITAL","CALLE","ÚRSULO GALVÁN","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"BARRIO","LA LAGUNA",NA,NA,NA,93628,"30","VERACRUZ DE IGNACIO DE LA LLAVE","211","San Rafael","0035","El Pital","0148","001",NA,NA,NA,"Fijo",20.1624729,-96.8995732,"DICIEMBRE 2014","Empacadora"
"123",4244088,"EMPACADORA ODISEA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","MELCHOR OCAMPO",NA,"NINGUNO","CARRETERA","NACIONAL","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","047",NA,NA,NA,"Fijo",20.88473703,-97.6630795,"DICIEMBRE 2014","Empacadora"
"124",4419606,"EMPACADORA SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","GENERAL GUADALUPE VICTORIA","CARRETERA","FEDERAL","CALLE","5 IGNACIO LÓPEZ RAYÓN",NA,"RIO",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,94140,"30","VERACRUZ DE IGNACIO DE LA LLAVE","047","Coscomatepec","0001","Coscomatepec de Bravo","0101","003",NA,NA,NA,"Fijo",19.06837371,-97.04558322,"JULIO 2010","Empacadora"
"125",4254881,"EMPAQUE DE HOJA DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","11 a 30 personas","CALLE","JUAN ENRÍQUEZ","CALLE","14 DE FEBRERO","CALLE","5 DE FEBRERO","CALLE","AMADO NERVO",0,"SN",NA,NA,NA,NA,"SECTOR","POTRERO VIEJO",NA,NA,NA,93535,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0004","Agua Dulce","0850","016",NA,NA,NA,"Fijo",20.36080692,-97.29196732,"DICIEMBRE 2014","Empacadora"
"126",4244116,"ENCERADORA DE CITRICOS DEL RÍO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","IGNACIO ALLENDE","CALLE","20 DE NOVIEMBRE","CALLE","PRIMERO DE MAYO",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","015",NA,NA,NA,"Fijo",20.88629149,-97.66031322,"DICIEMBRE 2014","V.A."
"127",4233108,"ENCERADORA DE CITRICOS RICHARS",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","ADOLFO LÓPEZ MATEOS","CALLE","NIÑOS HÉROES","CALLE","JOBO","CALLE","EMILIANO ZAPATA (EL CANAL)",0,"SN",NA,NA,NA,NA,"COLONIA","SALTILLO",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","1137","017",NA,NA,NA,"Fijo",20.07976984,-97.031121,"JULIO 2010","V.A."
"128",4233009,"ENCERADORA ESTRELLA",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","NINGUNO","BOULEVARD","CARLOS SALINAS DE GORTARI (RAFAEL MARTÍNEZ DE LA TORRE)","AVENIDA","LIBRAMIENTO MARTÍNEZ DE LA TORRE-TLAPACOYAN","CALLE","2 DE MARZO",0,"SN",NA,NA,NA,NA,"COLONIA","SAN MANUEL",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0251","042","2323243559",NA,NA,"Semifijo",20.07948179,-97.0347398,"JULIO 2010","V.A."
"129",4233105,"ENCERADORA HERMANOS SUAREZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","ADOLFO LÓPEZ MATEOS","CALLE","NIÑOS HÉROES","CALLE","JOBO","CALLE","EMILIANO ZAPATA (CANAL DE RIEGO)",0,"SN",NA,NA,NA,NA,"COLONIA","SALTILLO",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","1137","017",NA,NA,NA,"Fijo",20.07955374,-97.03143721,"JULIO 2010","V.A."
"130",4230503,"ENCERADORA LAS VEGAS",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","AVENIDA","LIBRAMIENTO MARTÍNEZ DE LA TORRE-TLAPACOYAN","CALLE","LUIS SAAVEDRA","CALLE","2 DE MARZO","CALLE","CAMINO A COLONIA LOS CEDROS",0,"SN",NA,NA,NA,NA,"COLONIA","SAN MANUEL",NA,NA,NA,93603,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","1156","009",NA,NA,NA,"Fijo",20.08021654,-97.03705266,"JULIO 2010","V.A."
"131",4233099,"ENCERADORA LEAL",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","TAMAULIPAS","CALLE","COAHUILA","CALLE","SINALOA","CALLE","SAN LUIS POTOSÍ",0,"SN",NA,NA,NA,NA,"COLONIA","SALTILLO",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","1137","019","2323244006",NA,NA,"Fijo",20.08046226,-97.03122813,"JULIO 2010","V.A."
"132",4233083,"ENCERADORA LUJAN",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","TAMAULIPAS","CALLE","SINALOA","CALLE","COAHUILA","CARRETERA","FEDERAL MARTÍNEZ-SAN RAFAEL",0,"SN",NA,NA,NA,NA,"COLONIA","SALTILLO",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","1137","020",NA,NA,NA,"Fijo",20.08078961,-97.03090167,"JULIO 2010","V.A."
"133",4233003,"ENCERADORA NORTE DE VERACRUZ",NA,115113,"Beneficio de productos agrícolas","11 a 30 personas","CALLE","20 DE NOVIEMBRE","AVENIDA","LIBRAMIENTO MARTÍNEZ DE LA TORRE-TLAPACOYAN","CALLE","5 DE MAYO","CALLE","22 DE NOVIEMBRE",0,"SN",NA,NA,NA,NA,"COLONIA","SAN MANUEL",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0251","041","2323245051",NA,NA,"Fijo",20.0796524,-97.03723118,"JULIO 2010","V.A."
"134",4258988,"ENCERADORA PEGA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","BOULEVARD","CARLOS SALINAS DE GORTARI (RAFAEL MARTÍNEZ DE LA TORRE)","CALLE","ESTEBAN BACO","CARRETERA","FEDERAL MARTÍNEZ-SAN RAFAEL","CALLE","ADOLFO LÓPEZ MATEOS",0,"SN",NA,NA,NA,NA,"COLONIA","SAN MANUEL",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","1137","030",NA,NA,NA,"Fijo",20.07927498,-97.03381871,"DICIEMBRE 2014","V.A."
"135",4233005,"ENCERADORA SUAREZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","LIBRAMIENTO MARTÍNEZ DE LA TORRE-TLAPACOYAN","CALLE","20 DE NOVIEMBRE","CALLE","2 DE MARZO","CALLE","UNIÓN",0,"SN",NA,NA,NA,NA,"COLONIA","SAN MANUEL",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0251","056",NA,NA,NA,"Fijo",20.08011328,-97.03598927,"JULIO 2010","V.A."
"136",4233006,"ENCERADORA TIERRA CALIENTE","TROPIPAK, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","LIBRAMIENTO MARTÍNEZ DE LA TORRE-TLAPACOYAN","CALLE","NINGUNO","CALLE","2 DE MARZO","BOULEVARD","RAFAEL MARTÍNEZ DE LA TORRE",0,"SN",NA,NA,NA,NA,"COLONIA","SAN MANUEL",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0251","042",NA,NA,NA,"Fijo",20.08011539,-97.03581568,"JULIO 2010","V.A."
"137",4252869,"SELECCION DE HOJA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","MAGISTERIO","CALLE","NINGUNO","CALLE","ADOLFO LÓPEZ MATEOS","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"MORGADAL",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","008",NA,NA,NA,"Fijo",20.40710123,-97.35464258,"DICIEMBRE 2014","V.A."
"138",4252878,"SELECCION DE HOJA DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","NINGUNO","CALLE","MIGUEL ALEMÁN","CALLE","5 DE MAYO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"MORGADAL",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","005",NA,NA,NA,"Fijo",20.40465117,-97.353749,"DICIEMBRE 2014","V.A."
"139",4252879,"SELECCION DE HOJA DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","NINGUNO","CALLE","MIGUEL ALEMÁN","CALLE","5 DE MAYO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"MORGADAL",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","005",NA,NA,NA,"Fijo",20.40441947,-97.35374155,"DICIEMBRE 2014","V.A."
"140",4252864,"SELECCION DE HOJA DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","MAGISTERIO","CALLE","RÍO CAZONES","CALLE","ADOLFO LÓPEZ MATEOS","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"MORGADAL",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","007",NA,NA,NA,"Fijo",20.40689604,-97.35542223,"DICIEMBRE 2014","V.A."
"141",4252886,"SELECCION DE HOJA DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","NINGUNO","CALLE","VERACRUZ","CALLE","20 DE NOVIEMBRE","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"MORGADAL",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","033",NA,NA,NA,"Fijo",20.40248355,-97.35271668,"DICIEMBRE 2014","V.A."
"142",4252849,"SELECCION DE HOJA DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","MAGISTERIO","CALLE","MORGADO","CALLE","20 DE NOVIEMBRE","CALLE","LÁZARO CÁRDENAS",0,"SN",NA,NA,NA,NA,NA,"MORGADAL DOS",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","011",NA,NA,NA,"Fijo",20.4074874,-97.35128702,"DICIEMBRE 2014","V.A."
"143",4252853,"SELECCION DE HOJA DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","LÁZARO CÁRDENAS","CALLE","NINGUNO","CALLE","20 DE NOVIEMBRE",0,"SN",NA,NA,NA,NA,NA,"MORGADAL DOS",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","002",NA,NA,NA,"Fijo",20.40580578,-97.35218362,"DICIEMBRE 2014","V.A."
"144",4252858,"SELECCION DE HOJA DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","3 DE MAYO","PRIVADA","NINGUNO","CALLE","GUADALUPE VICTORIA","PRIVADA","NINGUNO",12,NA,NA,NA,NA,NA,NA,"MORGADAL",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","031",NA,NA,NA,"Fijo",20.40884399,-97.35253338,"DICIEMBRE 2014","V.A."
"145",4252862,"SELECCION DE HOJAS DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","PRIVADA","NINGUNO","CALLE","3 DE MAYO",NA,"NINGUNO","BRECHA","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"MORGADAL",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","031",NA,NA,NA,"Fijo",20.40898332,-97.35278359,"DICIEMBRE 2014","V.A."
"146",4252884,"SELECCION DE HOJAS DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","5 DE MAYO","CALLE","NINGUNO","CALLE","20 DE NOVIEMBRE","CALLE","MIGUEL ALEMÁN",0,"SN",NA,NA,NA,NA,NA,"MORGADAL",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","004",NA,NA,NA,"Fijo",20.40482085,-97.35353887,"DICIEMBRE 2014","V.A."
"147",4252850,"SELECCION Y CLASIFICACION DE HOJA DE MAÍZ",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","MAGISTERIO","CALLE","MORGADO","CALLE","20 DE NOVIEMBRE","CALLE","LÁZARO CÁRDENAS",0,"SN",NA,NA,NA,NA,NA,"MORGADAL DOS",NA,NA,NA,93536,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0460","011",NA,NA,NA,"Fijo",20.4074893,-97.35125109,"DICIEMBRE 2014","V.A."
"148",4244092,"SELECCIONADORA DE CITRICOS GOMVEZA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","CUAUHTÉMOC","CALLE","EMILIANO ZAPATA","CALLE","B JUÁREZ","CALLE","LAZARO CARDENAS",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","012",NA,NA,NA,"Fijo",20.88744843,-97.65701325,"DICIEMBRE 2014","V.A."
"149",4458252,"SELECCIONADORA MEUNIER",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","B JUÁREZ","CALLE","EMILIANO ZAPATA","CALLE","LÁZARO CÁRDENAS",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","003",NA,NA,NA,"Fijo",20.88761787,-97.65919575,"JULIO 2010","V.A."
